"REF_DATE","GEO","DGUID","Age (15A)","Gender (3)","Statistics (3)","Main mode of commuting (11A)","Commuting destination (5)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.3.3","475","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5248.2.1.1.3.4","50","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different province or territory","","0","units","0","","5248.2.1.1.3.5","10","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5248.2.1.1.4.1","180","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.4.2","110","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.4.3","70","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","5248.2.1.1.5.1","225","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.5.2","75","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.5.3","150","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","5248.2.1.1.6.1","100","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.6.2","40","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.6.3","60","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Total - Commuting destination","","0","units","0","","5248.2.1.1.7.1","125","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.7.2","40","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Passenger with 2 or more workers","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.7.3","90","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Sustainable transportation","Total - Commuting destination","","0","units","0","","5248.2.1.1.8.1","270","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.8.2","220","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Sustainable transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.8.3","50","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Public transit","Total - Commuting destination","","0","units","0","","5248.2.1.1.9.1","15","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Public transit","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.9.2","10","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Active transportation","Total - Commuting destination","","0","units","0","","5248.2.1.1.10.1","255","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Active transportation","Commute within census subdivision (CSD) of residence","","0","units","0","","5248.2.1.1.10.2","210","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Active transportation","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.10.3","45","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Other method","Total - Commuting destination","","0","units","0","","5248.2.1.1.11.1","20","","","","0"
"2021","Bulkley-Nechako","2021A00035951","15 to 24 years","Total - Gender","Count","Other method","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5248.2.1.1.11.3","15","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Total - Commuting destination","","0","units","0","","5300.2.1.1.1.1","5050","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute within census subdivision (CSD) of residence","","0","units","0","","5300.2.1.1.1.2","4370","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5300.2.1.1.1.3","545","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5300.2.1.1.1.4","110","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Total - Main mode of commuting","Commute to a different province or territory","","0","units","0","","5300.2.1.1.1.5","25","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Car, truck or van","Total - Commuting destination","","0","units","0","","5300.2.1.1.2.1","4240","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute within census subdivision (CSD) of residence","","0","units","0","","5300.2.1.1.2.2","3620","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5300.2.1.1.2.3","515","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5300.2.1.1.2.4","90","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Car, truck or van","Commute to a different province or territory","","0","units","0","","5300.2.1.1.2.5","20","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5300.2.1.1.3.1","3270","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5300.2.1.1.3.2","2760","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5300.2.1.1.3.3","430","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5300.2.1.1.3.4","70","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Driver (only worker in vehicle)","Commute to a different province or territory","","0","units","0","","5300.2.1.1.3.5","15","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Total - Commuting destination","","0","units","0","","5300.2.1.1.4.1","565","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute within census subdivision (CSD) of residence","","0","units","0","","5300.2.1.1.4.2","525","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5300.2.1.1.4.3","35","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Passenger (only worker in vehicle)","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5300.2.1.1.4.4","10","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Total - Commuting destination","","0","units","0","","5300.2.1.1.5.1","405","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute within census subdivision (CSD) of residence","","0","units","0","","5300.2.1.1.5.2","335","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) within census division (CD) of residence","","0","units","0","","5300.2.1.1.5.3","50","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","2 or more persons shared the ride to work","Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence","","0","units","0","","5300.2.1.1.5.4","10","","","","0"
"2021","Fraser-Fort George","2021A00035953","15 to 24 years","Total - Gender","Count","Driver with 1 or more workers","Total - Commuting destination","","0","units","0","","5300.2.1.1.6.1","160","","","","0"
